1875-1878|1875-1878|[https://dbpedia.org/page/1875, https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876|1876|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1877|1876 - 1877|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1881|1876 - 1881|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1884|1876 - 1884|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1885|1876 - 1885|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1886|1876 - 1886|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 - 1900|1876 - 1900|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/1898, https://dbpedia.org/page/1899, https://dbpedia.org/page/1900, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 aprilie 29|1876 aprilie 29|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 august 12|1876 august 12|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 august 28|1876 august 28|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 cc|1876 cc|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876 decembrie 12|1876 decembrie 12|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 decembrie 18|1876 decembrie 18|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 februarie 07|1876 februarie 07|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 ianuarie 06|1876 ianuarie 06|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 ianuarie 11|1876 ianuarie 11|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 ianuarie 27|1876 ianuarie 27|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 ianuarie 31|1876 ianuarie 31|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 iulie 07|1876 iulie 07|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 iulie 08|1876 iulie 08|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 iulie 26|1876 iulie 26|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 iunie 08|1876 iunie 08|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 iunie 16|1876 iunie 16|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 mai 13|1876 mai 13|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 mai 18|1876 mai 18|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 mai 21|1876 mai 21|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 martie 23|1876 martie 23|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 noiembrie 03|1876 noiembrie 03|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 noiembrie 16|1876 noiembrie 16|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 noiembrie 23|1876 noiembrie 23|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 noimbrie 08|1876 noimbrie 08|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 octombrie 06|1876 octombrie 06|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 octombrie 15|1876 octombrie 15|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 septembrie 06|1876 septembrie 06|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 septembrie 13|1876 septembrie 13|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 septembrie 21|1876 septembrie 21|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876 septembrie 29|1876 septembrie 29|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1876, anul cât a fost student în viena|1876, anul cat a fost student in viena|[https://dbpedia.org/page/1876, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1876-1878|1876-1878|[https://dbpedia.org/page/1876, https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1877|1877|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1877 - 1878|1877 - 1878|[https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1877 en 20|1877 __AD__ 20|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/1st_century, https://dbpedia.org/page/1st_millennium, https://dbpedia.org/page/20, https://dbpedia.org/page/2nd_millennium]|[year, year]
1877 februarie 07|1877 februarie 07|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 ianuarie 27|1877 ianuarie 27|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 iulie 03|1877 iulie 03|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 iulie 19|1877 iulie 19|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 iulie 21|1877 iulie 21|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 iunie 09|1877 iunie 09|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 noiembrie 07|1877 noiembrie 07|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1877 octombrie 11/23|1877 octombrie 11/23|[https://dbpedia.org/page/1877, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1877-1881|1877-1881|[https://dbpedia.org/page/1877, https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1878|1878|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1878 - 1880|1878 - 1880|[https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1878 aprilie 24|1878 aprilie 24|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1878 august 27|1878 august 27|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1878 decembrie 28|1878 decembrie 28|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1878 ianuarie 28|1878 ianuarie 28|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1878 martie 24|1878 martie 24|[https://dbpedia.org/page/1878, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1878-1880|1878-1880|[https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1878/1881|1878/1881|[https://dbpedia.org/page/1878, https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1879|1879|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1879 (inscripție pe crăcană: ion acsenie a. maestru 1879 ion bucur)|1879 (inscriptie pe cracana: ion acsenie a. maestru 1879 ion bucur)|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year, year]
1879 (o mie opt sute șaptezeci și nouă)|1879 (o mie opt sute saptezeci si noua)|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1879 - 1880|1879 - 1880|[https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1879 - 1881|1879 - 1881|[https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1879 februarie 17|1879 februarie 17|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1879 octombrie 11|1879 octombrie 11|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1879 octombrie 12|1879 octombrie 12|[https://dbpedia.org/page/1879, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1879-1880|1879-1880|[https://dbpedia.org/page/1879, https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880|1880|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880 (conform broșurii de prezentare a produselor fabricii lederle)|1880 (conform brosurii de prezentare a produselor fabricii lederle)|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880 (conform inscripției de pe pompă)|1880 (conform inscriptiei de pe pompa)|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880 (proprietarul avea 90 de ani în 1970)|1880|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880 - 1881|1880 - 1881|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880 august 08|1880 august 08|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 august 18|1880 august 18|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 decembrie 20|1880 decembrie 20|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 februarie 19|1880 februarie 19|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 februarie 27|1880 februarie 27|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 ianuarie 27|1880 ianuarie 27|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 noiembrie 04|1880 noiembrie 04|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 noiembrie 20|1880 noiembrie 20|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 noiembrie 4|1880 noiembrie 4|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 octombrie 08|1880 octombrie 08|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 octombrie 16|1880 octombrie 16|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880 octombrie 18|1880 octombrie 18|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880-01-01|1880-01-01|[https://dbpedia.org/page/1880, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1880-1883|1880-1883|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880-1885|1880-1885|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880-1890|1880-1890|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880-1890 (nedatat)|1880-1890 (nedatat)|[]|[]
1880-1900|1880-1900|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/1898, https://dbpedia.org/page/1899, https://dbpedia.org/page/1900, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1880-1920|1880-1920|[https://dbpedia.org/page/1880, https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/1898, https://dbpedia.org/page/1899, https://dbpedia.org/page/1900, https://dbpedia.org/page/1901, https://dbpedia.org/page/1902, https://dbpedia.org/page/1903, https://dbpedia.org/page/1904, https://dbpedia.org/page/1905, https://dbpedia.org/page/1906, https://dbpedia.org/page/1907, https://dbpedia.org/page/1908, https://dbpedia.org/page/1909, https://dbpedia.org/page/1910, https://dbpedia.org/page/1911, https://dbpedia.org/page/1912, https://dbpedia.org/page/1913, https://dbpedia.org/page/1914, https://dbpedia.org/page/1915, https://dbpedia.org/page/1916, https://dbpedia.org/page/1917, https://dbpedia.org/page/1918, https://dbpedia.org/page/1919, https://dbpedia.org/page/1920, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1881|1881|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1881 - 1914|1881 - 1914|[https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/1898, https://dbpedia.org/page/1899, https://dbpedia.org/page/1900, https://dbpedia.org/page/1901, https://dbpedia.org/page/1902, https://dbpedia.org/page/1903, https://dbpedia.org/page/1904, https://dbpedia.org/page/1905, https://dbpedia.org/page/1906, https://dbpedia.org/page/1907, https://dbpedia.org/page/1908, https://dbpedia.org/page/1909, https://dbpedia.org/page/1910, https://dbpedia.org/page/1911, https://dbpedia.org/page/1912, https://dbpedia.org/page/1913, https://dbpedia.org/page/1914, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/20th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1881 februarie 01|1881 februarie 01|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 ianuarie 20|1881 ianuarie 20|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 iunie 14|1881 iunie 14|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 mai 16|1881 mai 16|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 martie 22|1881 martie 22|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 noiembrie 05|1881 noiembrie 05|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881 noiembrie 17|1881 noiembrie 17|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881-08-01 - 1881-08-31|1881-08-01 - 1881-08-31|[https://dbpedia.org/page/1881, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1881-1882|1881-1882|[https://dbpedia.org/page/1881, https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1882|1882|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1882 aprilie 25|1882 aprilie 25|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 ianuarie 06|1882 ianuarie 06|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 ianuarie 22|1882 ianuarie 22|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 iulie 04|1882 iulie 04|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 iulie 14|1882 iulie 14|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 iulie 16|1882 iulie 16|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 mai 01|1882 mai 01|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882 octombrie 27|1882 octombrie 27|[https://dbpedia.org/page/1882, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1882-1885|1882-1885|[https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1882-1897|1882-1897|[https://dbpedia.org/page/1882, https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1883|1883|[https://dbpedia.org/page/1883, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1883 - 1885|1883 - 1885|[https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1883 aprilie 04|1883 aprilie 04|[https://dbpedia.org/page/1883, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1883 ianuarie 11|1883 ianuarie 11|[https://dbpedia.org/page/1883, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1883-1885|1883-1885|[https://dbpedia.org/page/1883, https://dbpedia.org/page/1884, https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1884|1884|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1884 aprilie 01|1884 aprilie 01|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1884 aprilie 20|1884 aprilie 20|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1884 martie 10|1884 martie 10|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1884 martie 28/aprilie 09|1884 martie 28/aprilie 09|[]|[]
1884 martie 31|1884 martie 31|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1884 septembrie 6/18|1884 septembrie 6/18|[https://dbpedia.org/page/1884, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1885|1885|[https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1885 - 1890|1885 - 1890|[https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1885 - 1900|1885 - 1900|[https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/1891, https://dbpedia.org/page/1892, https://dbpedia.org/page/1893, https://dbpedia.org/page/1894, https://dbpedia.org/page/1895, https://dbpedia.org/page/1896, https://dbpedia.org/page/1897, https://dbpedia.org/page/1898, https://dbpedia.org/page/1899, https://dbpedia.org/page/1900, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
1885 decembrie 07|1885 decembrie 07|[https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1885 iulie 09|1885 iulie 09|[https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1885 octombrie 09|1885 octombrie 09|[https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1885 octombrie 22|1885 octombrie 22|[https://dbpedia.org/page/1885, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[date]
1885-1890|1885-1890|[https://dbpedia.org/page/1885, https://dbpedia.org/page/1886, https://dbpedia.org/page/1887, https://dbpedia.org/page/1888, https://dbpedia.org/page/1889, https://dbpedia.org/page/1890, https://dbpedia.org/page/19th_century, https://dbpedia.org/page/2nd_millennium]|[year]
